время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
1145.000;2551.294;5690326.354;9045843.831;-4398.320;-1991.802;580.684;6411189.518;0.462;1.165;0.477;-2.478;5695.287;1.111;-3.589;8149936.352;7322.189;0.001;-3.905;10987092.658
1146.000;2546.895;5688333.698;9046423.157;-4399.086;-1993.512;577.965;6411189.522;0.462;1.165;0.477;-2.478;5697.196;1.111;-3.589;8149936.355;7322.189;0.001;-3.905;10985517.157
1147.000;2542.496;5686339.332;9046999.763;-4399.852;-1995.222;575.244;6411189.526;0.462;1.165;0.477;-2.478;5699.106;1.112;-3.590;8149936.358;7322.189;0.001;-3.906;10983940.282
1148.000;2538.095;5684343.256;9047573.647;-4400.616;-1996.933;572.522;6411189.529;0.462;1.165;0.477;-2.478;5701.015;1.112;-3.590;8149936.360;7322.189;0.001;-3.907;10982362.030
1149.000;2533.694;5682345.469;9048144.809;-4401.379;-1998.643;569.799;6411189.533;0.462;1.165;0.477;-2.478;5702.924;1.112;-3.590;8149936.363;7322.189;0.001;-3.908;10980782.404
1150.000;2529.293;5680345.971;9048713.247;-4402.141;-2000.354;567.074;6411189.537;0.462;1.165;0.477;-2.478;5704.834;1.113;-3.591;8149936.365;7322.189;0.001;-3.909;10979201.401
1151.000;2524.890;5678344.763;9049278.960;-4402.903;-2002.065;564.348;6411189.541;0.462;1.165;0.477;-2.478;5706.743;1.113;-3.591;8149936.368;7322.189;0.001;-3.909;10977619.023
1152.000;2520.487;5676341.843;9049841.946;-4403.663;-2003.776;561.621;6411189.545;0.462;1.165;0.477;-2.478;5708.653;1.114;-3.592;8149936.371;7322.189;0.001;-3.910;10976035.269
1153.000;2516.083;5674337.213;9050402.204;-4404.422;-2005.487;558.892;6411189.549;0.462;1.165;0.477;-2.478;5710.563;1.114;-3.592;8149936.373;7322.189;0.001;-3.911;10974450.139
1154.000;2511.678;5672330.871;9050959.733;-4405.181;-2007.198;556.162;6411189.553;0.462;1.165;0.477;-2.478;5712.472;1.114;-3.593;8149936.376;7322.189;0.001;-3.912;10972863.632
1155.000;2507.273;5670322.818;9051514.531;-4405.938;-2008.910;553.431;6411189.557;0.462;1.165;0.477;-2.478;5714.383;1.115;-3.593;8149936.379;7322.189;0.001;-3.912;10971275.750
1156.000;2502.866;5668313.053;9052066.597;-4406.694;-2010.621;550.698;6411189.560;0.462;1.165;0.477;-2.478;5716.293;1.115;-3.593;8149936.381;7322.189;0.001;-3.913;10969686.491
1157.000;2498.459;5666301.577;9052615.929;-4407.449;-2012.333;547.964;6411189.564;0.462;1.165;0.477;-2.478;5718.203;1.116;-3.594;8149936.384;7322.189;0.001;-3.914;10968095.855
1158.000;2494.051;5664288.389;9053162.527;-4408.204;-2014.045;545.229;6411189.568;0.462;1.165;0.477;-2.478;5720.113;1.116;-3.594;8149936.387;7322.189;0.001;-3.915;10966503.843
1159.000;2489.643;5662273.489;9053706.388;-4408.957;-2015.757;542.492;6411189.572;0.462;1.165;0.477;-2.478;5722.024;1.117;-3.595;8149936.389;7322.189;0.001;-3.916;10964910.454
1160.000;2485.233;5660256.877;9054247.513;-4409.709;-2017.469;539.754;6411189.576;0.462;1.165;0.477;-2.478;5723.934;1.117;-3.595;8149936.392;7322.189;0.001;-3.916;10963315.689
1161.000;2480.823;5658238.553;9054785.898;-4410.460;-2019.181;537.014;6411189.580;0.462;1.165;0.477;-2.478;5725.845;1.117;-3.595;8149936.394;7322.189;0.001;-3.917;10961719.546
1162.000;2476.412;5656218.517;9055321.543;-4411.211;-2020.894;534.273;6411189.584;0.462;1.165;0.477;-2.478;5727.756;1.118;-3.596;8149936.397;7322.189;0.001;-3.918;10960122.026
1163.000;2472.001;5654196.768;9055854.446;-4411.960;-2022.606;531.531;6411189.588;0.462;1.165;0.477;-2.478;5729.667;1.118;-3.596;8149936.400;7322.189;0.001;-3.919;10958523.129
1164.000;2467.589;5652173.306;9056384.607;-4412.708;-2024.319;528.787;6411189.591;0.462;1.165;0.477;-2.478;5731.578;1.119;-3.597;8149936.402;7322.189;0.001;-3.919;10956922.855
1165.000;2463.175;5650148.132;9056912.023;-4413.455;-2026.032;526.042;6411189.595;0.462;1.165;0.477;-2.478;5733.489;1.119;-3.597;8149936.405;7322.189;0.001;-3.920;10955321.203
1166.000;2458.762;5648121.245;9057436.694;-4414.202;-2027.744;523.296;6411189.599;0.462;1.165;0.477;-2.478;5735.401;1.120;-3.598;8149936.408;7322.189;0.001;-3.921;10953718.173
1167.000;2454.347;5646092.645;9057958.618;-4414.947;-2029.458;520.548;6411189.603;0.462;1.165;0.477;-2.478;5737.312;1.120;-3.598;8149936.410;7322.189;0.001;-3.922;10952113.766
1168.000;2449.932;5644062.331;9058477.793;-4415.691;-2031.171;517.799;6411189.607;0.462;1.165;0.477;-2.478;5739.224;1.120;-3.598;8149936.413;7322.189;0.001;-3.923;10950507.981
1169.000;2445.516;5642030.305;9058994.218;-4416.434;-2032.884;515.049;6411189.611;0.462;1.165;0.477;-2.478;5741.135;1.121;-3.599;8149936.416;7322.189;0.001;-3.923;10948900.818
1170.000;2441.099;5639996.565;9059507.893;-4417.176;-2034.598;512.297;6411189.615;0.462;1.165;0.477;-2.478;5743.047;1.121;-3.599;8149936.418;7322.189;0.001;-3.924;10947292.277
1171.000;2436.681;5637961.111;9060018.815;-4417.918;-2036.311;509.544;6411189.619;0.462;1.165;0.477;-2.478;5744.959;1.122;-3.600;8149936.421;7322.189;0.001;-3.925;10945682.358
1172.000;2432.263;5635923.944;9060526.983;-4418.658;-2038.025;506.789;6411189.623;0.462;1.165;0.477;-2.478;5746.871;1.122;-3.600;8149936.424;7322.189;0.001;-3.926;10944071.061
1173.000;2427.844;5633885.063;9061032.396;-4419.397;-2039.739;504.033;6411189.626;0.462;1.165;0.477;-2.478;5748.783;1.122;-3.601;8149936.426;7322.189;0.001;-3.926;10942458.385
1174.000;2423.424;5631844.468;9061535.052;-4420.135;-2041.453;501.276;6411189.630;0.462;1.165;0.477;-2.478;5750.696;1.123;-3.601;8149936.429;7322.189;0.001;-3.927;10940844.331
1175.000;2419.004;5629802.159;9062034.950;-4420.872;-2043.167;498.517;6411189.634;0.462;1.165;0.477;-2.478;5752.608;1.123;-3.601;8149936.432;7322.189;0.001;-3.928;10939228.898
1176.000;2414.583;5627758.135;9062532.089;-4421.608;-2044.881;495.757;6411189.638;0.462;1.165;0.477;-2.478;5754.521;1.124;-3.602;8149936.434;7322.189;0.001;-3.929;10937612.086
1177.000;2410.161;5625712.398;9063026.467;-4422.343;-2046.596;492.996;6411189.642;0.462;1.165;0.477;-2.478;5756.433;1.124;-3.602;8149936.437;7322.189;0.001;-3.930;10935993.896
1178.000;2405.738;5623664.945;9063518.083;-4423.077;-2048.310;490.233;6411189.646;0.462;1.165;0.477;-2.478;5758.346;1.125;-3.603;8149936.440;7322.189;0.001;-3.930;10934374.326
1179.000;2401.314;5621615.778;9064006.936;-4423.810;-2050.025;487.469;6411189.650;0.462;1.165;0.477;-2.478;5760.259;1.125;-3.603;8149936.442;7322.189;0.001;-3.931;10932753.377
1180.000;2396.890;5619564.896;9064493.024;-4424.542;-2051.740;484.704;6411189.654;0.462;1.165;0.477;-2.478;5762.172;1.125;-3.603;8149936.445;7322.189;0.001;-3.932;10931131.049
1181.000;2392.465;5617512.300;9064976.345;-4425.273;-2053.455;481.937;6411189.658;0.462;1.165;0.477;-2.478;5764.085;1.126;-3.604;8149936.448;7322.189;0.001;-3.933;10929507.342
1182.000;2388.040;5615457.988;9065456.899;-4426.003;-2055.170;479.168;6411189.662;0.462;1.165;0.477;-2.478;5765.999;1.126;-3.604;8149936.450;7322.189;0.001;-3.934;10927882.255
1183.000;2383.613;5613401.961;9065934.684;-4426.732;-2056.886;476.399;6411189.666;0.462;1.165;0.477;-2.478;5767.912;1.127;-3.605;8149936.453;7322.189;0.001;-3.934;10926255.789
1184.000;2379.186;5611344.219;9066409.699;-4427.460;-2058.601;473.628;6411189.669;0.462;1.165;0.477;-2.478;5769.825;1.127;-3.605;8149936.456;7322.189;0.001;-3.935;10924627.943
1185.000;2374.758;5609284.761;9066881.941;-4428.187;-2060.316;470.855;6411189.673;0.462;1.165;0.477;-2.478;5771.739;1.128;-3.606;8149936.458;7322.189;0.001;-3.936;10922998.717
1186.000;2370.330;5607223.587;9067351.411;-4428.912;-2062.032;468.081;6411189.677;0.462;1.165;0.477;-2.478;5773.653;1.128;-3.606;8149936.461;7322.189;0.001;-3.937;10921368.111
1187.000;2365.901;5605160.698;9067818.106;-4429.637;-2063.748;465.306;6411189.681;0.462;1.165;0.477;-2.478;5775.567;1.128;-3.606;8149936.464;7322.189;0.001;-3.937;10919736.125
1188.000;2361.471;5603096.093;9068282.025;-4430.361;-2065.464;462.529;6411189.685;0.462;1.165;0.477;-2.478;5777.481;1.129;-3.607;8149936.466;7322.189;0.001;-3.938;10918102.758
1189.000;2357.040;5601029.772;9068743.167;-4431.084;-2067.180;459.751;6411189.689;0.462;1.165;0.477;-2.478;5779.395;1.129;-3.607;8149936.469;7322.189;0.001;-3.939;10916468.012
1190.000;2352.608;5598961.734;9069201.531;-4431.805;-2068.896;456.972;6411189.693;0.462;1.165;0.477;-2.478;5781.309;1.130;-3.608;8149936.472;7322.189;0.001;-3.940;10914831.885
1191.000;2348.176;5596891.981;9069657.114;-4432.526;-2070.613;454.191;6411189.697;0.462;1.165;0.477;-2.478;5783.223;1.130;-3.608;8149936.475;7322.189;0.001;-3.941;10913194.378
1192.000;2343.743;5594820.511;9070109.915;-4433.246;-2072.329;451.409;6411189.701;0.462;1.165;0.477;-2.478;5785.138;1.131;-3.609;8149936.477;7322.189;0.001;-3.941;10911555.489
1193.000;2339.310;5592747.324;9070559.934;-4433.964;-2074.046;448.625;6411189.705;0.462;1.165;0.477;-2.478;5787.052;1.131;-3.609;8149936.480;7322.189;0.001;-3.942;10909915.220
1194.000;2334.875;5590672.420;9071007.169;-4434.682;-2075.763;445.841;6411189.709;0.462;1.165;0.477;-2.478;5788.967;1.131;-3.609;8149936.483;7322.189;0.001;-3.943;10908273.571
1195.000;2330.440;5588595.800;9071451.617;-4435.398;-2077.480;443.054;6411189.713;0.462;1.165;0.477;-2.478;5790.882;1.132;-3.610;8149936.485;7322.189;0.001;-3.944;10906630.540
1196.000;2326.005;5586517.463;9071893.279;-4436.114;-2079.197;440.266;6411189.717;0.462;1.165;0.477;-2.478;5792.797;1.132;-3.610;8149936.488;7322.189;0.001;-3.945;10904986.128
1197.000;2321.568;5584437.408;9072332.153;-4436.828;-2080.914;437.477;6411189.721;0.462;1.165;0.477;-2.478;5794.712;1.133;-3.611;8149936.491;7322.189;0.001;-3.945;10903340.334
1198.000;2317.131;5582355.637;9072768.236;-4437.542;-2082.631;434.687;6411189.725;0.462;1.165;0.477;-2.478;5796.627;1.133;-3.611;8149936.493;7322.189;0.001;-3.946;10901693.160
1199.000;2312.693;5580272.148;9073201.528;-4438.254;-2084.349;431.895;6411189.728;0.462;1.165;0.477;-2.478;5798.543;1.133;-3.612;8149936.496;7322.189;0.001;-3.947;10900044.603
1200.000;2308.254;5578186.941;9073632.028;-4438.965;-2086.066;429.101;6411189.732;0.462;1.165;0.477;-2.478;5800.458;1.134;-3.612;8149936.499;7322.189;0.001;-3.948;10898394.666
1201.000;2303.815;5576100.017;9074059.733;-4439.676;-2087.784;426.307;6411189.736;0.462;1.165;0.477;-2.478;5802.374;1.134;-3.612;8149936.502;7322.189;0.001;-3.948;10896743.346
1202.000;2299.375;5574011.374;9074484.644;-4440.385;-2089.502;423.511;6411189.740;0.462;1.165;0.477;-2.478;5804.289;1.135;-3.613;8149936.504;7322.189;0.001;-3.949;10895090.644
1203.000;2294.934;5571921.014;9074906.757;-4441.093;-2091.220;420.713;6411189.744;0.462;1.165;0.477;-2.478;5806.205;1.135;-3.613;8149936.507;7322.189;0.001;-3.950;10893436.561
1204.000;2290.493;5569828.936;9075326.072;-4441.800;-2092.938;417.914;6411189.748;0.462;1.165;0.477;-2.478;5808.121;1.136;-3.614;8149936.510;7322.189;0.001;-3.951;10891781.096
1205.000;2286.051;5567735.139;9075742.587;-4442.506;-2094.657;415.114;6411189.752;0.462;1.165;0.477;-2.478;5810.037;1.136;-3.614;8149936.512;7322.189;0.001;-3.952;10890124.248
1206.000;2281.608;5565639.624;9076156.301;-4443.211;-2096.375;412.312;6411189.756;0.462;1.165;0.477;-2.478;5811.953;1.136;-3.615;8149936.515;7322.189;0.001;-3.952;10888466.018
1207.000;2277.164;5563542.391;9076567.213;-4443.915;-2098.094;409.509;6411189.760;0.462;1.165;0.477;-2.478;5813.870;1.137;-3.615;8149936.518;7322.189;0.001;-3.953;10886806.405
1208.000;2272.720;5561443.439;9076975.321;-4444.618;-2099.812;406.704;6411189.764;0.462;1.165;0.477;-2.478;5815.786;1.137;-3.615;8149936.520;7322.189;0.001;-3.954;10885145.410
1209.000;2268.275;5559342.768;9077380.624;-4445.320;-2101.531;403.898;6411189.768;0.462;1.165;0.477;-2.478;5817.703;1.138;-3.616;8149936.523;7322.189;0.001;-3.955;10883483.032
1210.000;2263.829;5557240.378;9077783.120;-4446.021;-2103.250;401.091;6411189.772;0.462;1.165;0.477;-2.478;5819.619;1.138;-3.616;8149936.526;7322.189;0.001;-3.956;10881819.271
1211.000;2259.383;5555136.269;9078182.807;-4446.721;-2104.969;398.282;6411189.776;0.462;1.165;0.477;-2.478;5821.536;1.139;-3.617;8149936.529;7322.189;0.001;-3.956;10880154.128
1212.000;2254.936;5553030.441;9078579.686;-4447.419;-2106.689;395.472;6411189.780;0.462;1.165;0.477;-2.478;5823.453;1.139;-3.617;8149936.531;7322.189;0.001;-3.957;10878487.601
1213.000;2250.488;5550922.893;9078973.753;-4448.117;-2108.408;392.660;6411189.784;0.462;1.165;0.477;-2.478;5825.370;1.139;-3.618;8149936.534;7322.189;0.001;-3.958;10876819.691
1214.000;2246.040;5548813.626;9079365.008;-4448.813;-2110.128;389.847;6411189.788;0.462;1.165;0.477;-2.478;5827.288;1.140;-3.618;8149936.537;7322.189;0.001;-3.959;10875150.398
1215.000;2241.591;5546702.640;9079753.449;-4449.509;-2111.847;387.032;6411189.792;0.462;1.165;0.477;-2.478;5829.205;1.140;-3.618;8149936.539;7322.189;0.001;-3.959;10873479.721
1216.000;2237.141;5544589.933;9080139.075;-4450.204;-2113.567;384.216;6411189.796;0.462;1.165;0.477;-2.478;5831.122;1.141;-3.619;8149936.542;7322.189;0.001;-3.960;10871807.661
1217.000;2232.690;5542475.507;9080521.884;-4450.897;-2115.287;381.399;6411189.800;0.462;1.165;0.477;-2.478;5833.040;1.141;-3.619;8149936.545;7322.189;0.001;-3.961;10870134.217
1218.000;2228.239;5540359.361;9080901.875;-4451.589;-2117.007;378.580;6411189.804;0.462;1.165;0.477;-2.478;5834.958;1.142;-3.620;8149936.548;7322.189;0.001;-3.962;10868459.390
1219.000;2223.787;5538241.494;9081279.047;-4452.281;-2118.728;375.760;6411189.808;0.462;1.165;0.477;-2.478;5836.875;1.142;-3.620;8149936.550;7322.189;0.001;-3.963;10866783.178
1220.000;2219.334;5536121.907;9081653.398;-4452.971;-2120.448;372.939;6411189.812;0.462;1.165;0.477;-2.478;5838.793;1.142;-3.621;8149936.553;7322.189;0.001;-3.963;10865105.583
1221.000;2214.881;5534000.600;9082024.927;-4453.660;-2122.168;370.116;6411189.816;0.462;1.165;0.477;-2.478;5840.711;1.143;-3.621;8149936.556;7322.189;0.001;-3.964;10863426.603
1222.000;2210.427;5531877.572;9082393.632;-4454.348;-2123.889;367.291;6411189.820;0.462;1.165;0.477;-2.478;5842.630;1.143;-3.621;8149936.559;7322.189;0.001;-3.965;10861746.239
1223.000;2205.972;5529752.823;9082759.512;-4455.035;-2125.610;364.465;6411189.824;0.462;1.165;0.477;-2.478;5844.548;1.144;-3.622;8149936.561;7322.189;0.001;-3.966;10860064.491
1224.000;2201.517;5527626.354;9083122.565;-4455.721;-2127.331;361.638;6411189.828;0.462;1.165;0.477;-2.478;5846.466;1.144;-3.622;8149936.564;7322.189;0.001;-3.967;10858381.358
1225.000;2197.061;5525498.163;9083482.790;-4456.406;-2129.052;358.809;6411189.832;0.462;1.165;0.477;-2.478;5848.385;1.145;-3.623;8149936.567;7322.189;0.001;-3.967;10856696.841
1226.000;2192.604;5523368.252;9083840.186;-4457.090;-2130.773;355.979;6411189.836;0.462;1.165;0.477;-2.478;5850.304;1.145;-3.623;8149936.570;7322.189;0.001;-3.968;10855010.938
1227.000;2188.147;5521236.619;9084194.751;-4457.773;-2132.495;353.148;6411189.840;0.462;1.165;0.477;-2.478;5852.223;1.145;-3.624;8149936.572;7322.189;0.001;-3.969;10853323.651
1228.000;2183.689;5519103.264;9084546.483;-4458.454;-2134.216;350.315;6411189.844;0.462;1.165;0.477;-2.478;5854.142;1.146;-3.624;8149936.575;7322.189;0.001;-3.970;10851634.979
1229.000;2179.230;5516968.188;9084895.382;-4459.135;-2135.938;347.480;6411189.848;0.462;1.165;0.477;-2.478;5856.061;1.146;-3.624;8149936.578;7322.189;0.001;-3.970;10849944.922
1230.000;2174.770;5514831.391;9085241.446;-4459.814;-2137.659;344.644;6411189.852;0.462;1.165;0.477;-2.478;5857.980;1.147;-3.625;8149936.580;7322.189;0.001;-3.971;10848253.480
1231.000;2170.310;5512692.871;9085584.673;-4460.493;-2139.381;341.807;6411189.856;0.462;1.165;0.477;-2.478;5859.899;1.147;-3.625;8149936.583;7322.189;0.001;-3.972;10846560.652
1232.000;2165.849;5510552.630;9085925.062;-4461.170;-2141.103;338.968;6411189.860;0.462;1.165;0.477;-2.478;5861.819;1.148;-3.626;8149936.586;7322.189;0.001;-3.973;10844866.439
1233.000;2161.388;5508410.666;9086262.612;-4461.847;-2142.826;336.128;6411189.864;0.462;1.165;0.477;-2.478;5863.738;1.148;-3.626;8149936.589;7322.189;0.001;-3.974;10843170.841
1234.000;2156.926;5506266.980;9086597.320;-4462.522;-2144.548;333.286;6411189.868;0.462;1.165;0.477;-2.478;5865.658;1.148;-3.627;8149936.591;7322.189;0.001;-3.974;10841473.856
1235.000;2152.463;5504121.572;9086929.187;-4463.196;-2146.270;330.443;6411189.872;0.462;1.165;0.477;-2.478;5867.578;1.149;-3.627;8149936.594;7322.189;0.001;-3.975;10839775.486
1236.000;2147.999;5501974.441;9087258.209;-4463.869;-2147.993;327.599;6411189.876;0.462;1.165;0.477;-2.478;5869.498;1.149;-3.627;8149936.597;7322.189;0.001;-3.976;10838075.730
1237.000;2143.535;5499825.588;9087584.387;-4464.541;-2149.716;324.753;6411189.880;0.462;1.165;0.477;-2.478;5871.418;1.150;-3.628;8149936.600;7322.189;0.001;-3.977;10836374.588
1238.000;2139.070;5497675.012;9087907.717;-4465.212;-2151.439;321.905;6411189.884;0.462;1.165;0.477;-2.478;5873.338;1.150;-3.628;8149936.602;7322.189;0.001;-3.978;10834672.059
1239.000;2134.605;5495522.712;9088228.200;-4465.882;-2153.162;319.057;6411189.888;0.462;1.165;0.477;-2.478;5875.259;1.151;-3.629;8149936.605;7322.189;0.001;-3.978;10832968.144
1240.000;2130.138;5493368.690;9088545.833;-4466.551;-2154.885;316.206;6411189.892;0.462;1.165;0.477;-2.478;5877.179;1.151;-3.629;8149936.608;7322.189;0.001;-3.979;10831262.843
1241.000;2125.672;5491212.945;9088860.615;-4467.218;-2156.608;313.355;6411189.896;0.462;1.165;0.477;-2.478;5879.100;1.151;-3.630;8149936.611;7322.189;0.001;-3.980;10829556.156
1242.000;2121.204;5489055.476;9089172.545;-4467.885;-2158.331;310.501;6411189.900;0.462;1.165;0.477;-2.478;5881.021;1.152;-3.630;8149936.614;7322.189;0.001;-3.981;10827848.081
1243.000;2116.736;5486896.283;9089481.620;-4468.550;-2160.055;307.647;6411189.904;0.462;1.165;0.477;-2.478;5882.941;1.152;-3.630;8149936.616;7322.189;0.001;-3.982;10826138.620
1244.000;2112.267;5484735.367;9089787.841;-4469.215;-2161.779;304.791;6411189.908;0.462;1.165;0.477;-2.478;5884.862;1.153;-3.631;8149936.619;7322.189;0.001;-3.982;10824427.772
1245.000;2107.797;5482572.727;9090091.204;-4469.878;-2163.503;301.933;6411189.912;0.462;1.165;0.477;-2.478;5886.784;1.153;-3.631;8149936.622;7322.189;0.001;-3.983;10822715.537
1246.000;2103.327;5480408.364;9090391.710;-4470.540;-2165.227;299.074;6411189.916;0.462;1.165;0.477;-2.478;5888.705;1.154;-3.632;8149936.625;7322.189;0.001;-3.984;10821001.915
1247.000;2098.856;5478242.276;9090689.355;-4471.201;-2166.951;296.214;6411189.920;0.462;1.165;0.477;-2.478;5890.626;1.154;-3.632;8149936.627;7322.189;0.001;-3.985;10819286.906
1248.000;2094.385;5476074.464;9090984.140;-4471.861;-2168.675;293.352;6411189.924;0.462;1.165;0.477;-2.478;5892.548;1.155;-3.633;8149936.630;7322.189;0.001;-3.985;10817570.509
1249.000;2089.913;5473904.928;9091276.061;-4472.520;-2170.399;290.489;6411189.928;0.462;1.165;0.477;-2.478;5894.469;1.155;-3.633;8149936.633;7322.189;0.001;-3.986;10815852.724
1250.000;2085.440;5471733.667;9091565.119;-4473.178;-2172.124;287.624;6411189.932;0.462;1.165;0.477;-2.478;5896.391;1.155;-3.633;8149936.636;7322.189;0.001;-3.987;10814133.553
1251.000;2080.966;5469560.681;9091851.311;-4473.835;-2173.849;284.758;6411189.936;0.462;1.165;0.477;-2.478;5898.313;1.156;-3.634;8149936.638;7322.189;0.001;-3.988;10812412.993
1252.000;2076.492;5467385.971;9092134.637;-4474.491;-2175.573;281.890;6411189.940;0.462;1.165;0.477;-2.478;5900.235;1.156;-3.634;8149936.641;7322.189;0.001;-3.989;10810691.045
1253.000;2072.017;5465209.536;9092415.093;-4475.145;-2177.298;279.021;6411189.944;0.462;1.165;0.477;-2.478;5902.157;1.157;-3.635;8149936.644;7322.189;0.001;-3.989;10808967.710
1254.000;2067.542;5463031.376;9092692.680;-4475.799;-2179.023;276.150;6411189.948;0.462;1.165;0.477;-2.478;5904.080;1.157;-3.635;8149936.647;7322.189;0.001;-3.990;10807242.986
1255.000;2063.066;5460851.491;9092967.396;-4476.451;-2180.749;273.278;6411189.952;0.462;1.165;0.477;-2.478;5906.002;1.158;-3.636;8149936.650;7322.189;0.001;-3.991;10805516.874
1256.000;2058.589;5458669.881;9093239.239;-4477.102;-2182.474;270.404;6411189.956;0.462;1.165;0.477;-2.478;5907.925;1.158;-3.636;8149936.652;7322.189;0.001;-3.992;10803789.374
1257.000;2054.111;5456486.545;9093508.207;-4477.752;-2184.200;267.529;6411189.960;0.462;1.165;0.477;-2.478;5909.847;1.158;-3.636;8149936.655;7322.189;0.001;-3.993;10802060.486
1258.000;2049.633;5454301.483;9093774.300;-4478.401;-2185.925;264.653;6411189.965;0.462;1.165;0.477;-2.478;5911.770;1.159;-3.637;8149936.658;7322.189;0.001;-3.993;10800330.208
1259.000;2045.155;5452114.696;9094037.515;-4479.049;-2187.651;261.775;6411189.969;0.462;1.165;0.477;-2.478;5913.693;1.159;-3.637;8149936.661;7322.189;0.001;-3.994;10798598.543
1260.000;2040.675;5449926.183;9094297.852;-4479.696;-2189.377;258.895;6411189.973;0.462;1.165;0.477;-2.478;5915.616;1.160;-3.638;8149936.663;7322.189;0.001;-3.995;10796865.488
1261.000;2036.195;5447735.944;9094555.309;-4480.342;-2191.103;256.015;6411189.977;0.462;1.165;0.477;-2.478;5917.540;1.160;-3.638;8149936.666;7322.189;0.001;-3.996;10795131.044
1262.000;2031.715;5445543.979;9094809.884;-4480.987;-2192.829;253.132;6411189.981;0.462;1.165;0.477;-2.478;5919.463;1.161;-3.639;8149936.669;7322.189;0.001;-3.997;10793395.211
1263.000;2027.233;5443350.287;9095061.575;-4481.630;-2194.555;250.248;6411189.985;0.462;1.165;0.477;-2.478;5921.386;1.161;-3.639;8149936.672;7322.189;0.001;-3.997;10791657.990
1264.000;2022.751;5441154.869;9095310.383;-4482.273;-2196.282;247.363;6411189.989;0.462;1.165;0.477;-2.478;5923.310;1.161;-3.639;8149936.675;7322.189;0.001;-3.998;10789919.378
1265.000;2018.269;5438957.725;9095556.304;-4482.914;-2198.009;244.476;6411189.993;0.462;1.165;0.477;-2.478;5925.234;1.162;-3.640;8149936.677;7322.189;0.001;-3.999;10788179.378
1266.000;2013.785;5436758.854;9095799.338;-4483.554;-2199.735;241.588;6411189.997;0.462;1.165;0.477;-2.478;5927.158;1.162;-3.640;8149936.680;7322.189;0.001;-4.000;10786437.988
1267.000;2009.302;5434558.256;9096039.483;-4484.193;-2201.462;238.698;6411190.001;0.462;1.165;0.477;-2.478;5929.082;1.163;-3.641;8149936.683;7322.189;0.001;-4.001;10784695.208
1268.000;2004.817;5432355.931;9096276.737;-4484.831;-2203.189;235.807;6411190.005;0.462;1.165;0.477;-2.478;5931.006;1.163;-3.641;8149936.686;7322.189;0.001;-4.001;10782951.038
1269.000;2000.332;5430151.879;9096511.099;-4485.468;-2204.916;232.914;6411190.009;0.462;1.165;0.477;-2.478;5932.930;1.164;-3.642;8149936.689;7322.189;0.001;-4.002;10781205.479
1270.000;1995.846;5427946.100;9096742.568;-4486.104;-2206.644;230.020;6411190.013;0.462;1.165;0.477;-2.478;5934.855;1.164;-3.642;8149936.691;7322.189;0.001;-4.003;10779458.529
1271.000;1991.360;5425738.593;9096971.142;-4486.738;-2208.371;227.125;6411190.017;0.462;1.165;0.477;-2.478;5936.779;1.164;-3.643;8149936.694;7322.189;0.001;-4.004;10777710.189
1272.000;1986.873;5423529.359;9097196.820;-4487.372;-2210.099;224.227;6411190.022;0.462;1.165;0.477;-2.478;5938.704;1.165;-3.643;8149936.697;7322.189;0.001;-4.005;10775960.459
1273.000;1982.385;5421318.398;9097419.599;-4488.004;-2211.826;221.329;6411190.026;0.462;1.165;0.477;-2.478;5940.629;1.165;-3.643;8149936.700;7322.189;0.001;-4.005;10774209.339
1274.000;1977.897;5419105.708;9097639.480;-4488.635;-2213.554;218.429;6411190.030;0.462;1.165;0.477;-2.478;5942.554;1.166;-3.644;8149936.703;7322.189;0.001;-4.006;10772456.828
1275.000;1973.408;5416891.291;9097856.459;-4489.265;-2215.282;215.527;6411190.034;0.462;1.165;0.477;-2.478;5944.479;1.166;-3.644;8149936.705;7322.189;0.001;-4.007;10770702.927
1276.000;1968.918;5414675.145;9098070.536;-4489.894;-2217.010;212.624;6411190.038;0.462;1.165;0.477;-2.478;5946.404;1.167;-3.645;8149936.708;7322.189;0.001;-4.008;10768947.635
1277.000;1964.428;5412457.272;9098281.710;-4490.522;-2218.739;209.719;6411190.042;0.462;1.165;0.477;-2.478;5948.329;1.167;-3.645;8149936.711;7322.189;0.001;-4.008;10767190.952
1278.000;1959.937;5410237.670;9098489.978;-4491.149;-2220.467;206.813;6411190.046;0.462;1.165;0.477;-2.478;5950.255;1.168;-3.646;8149936.714;7322.189;0.001;-4.009;10765432.878
1279.000;1955.446;5408016.339;9098695.339;-4491.774;-2222.196;203.906;6411190.050;0.462;1.165;0.477;-2.478;5952.180;1.168;-3.646;8149936.717;7322.189;0.001;-4.010;10763673.413
1280.000;1950.954;5405793.280;9098897.792;-4492.399;-2223.924;200.997;6411190.054;0.462;1.165;0.477;-2.478;5954.106;1.168;-3.646;8149936.720;7322.189;0.001;-4.011;10761912.556
1281.000;1946.461;5403568.492;9099097.335;-4493.022;-2225.653;198.086;6411190.058;0.462;1.165;0.477;-2.478;5956.032;1.169;-3.647;8149936.722;7322.189;0.001;-4.012;10760150.309
