время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
1716.000;-49.306;4270072.844;8887340.175;-4636.644;-2989.308;-1228.363;6411185.750;0.462;1.165;0.477;-2.478;6808.567;1.375;-3.853;8149933.818;7322.185;0.001;-4.370;9860059.259
1717.000;-53.943;4267082.648;8886109.964;-4636.623;-2991.084;-1232.060;6411185.750;0.462;1.165;0.477;-2.478;6810.567;1.376;-3.854;8149933.818;7322.185;0.001;-4.371;9857679.973
1718.000;-58.580;4264090.677;8884876.055;-4636.599;-2992.859;-1235.758;6411185.750;0.462;1.165;0.477;-2.478;6812.566;1.376;-3.854;8149933.818;7322.185;0.001;-4.372;9855299.253
1719.000;-63.216;4261096.929;8883638.446;-4636.574;-2994.635;-1239.459;6411185.750;0.462;1.165;0.477;-2.478;6814.565;1.377;-3.855;8149933.818;7322.185;0.001;-4.373;9852917.099
1720.000;-67.853;4258101.406;8882397.136;-4636.547;-2996.411;-1243.162;6411185.750;0.462;1.165;0.477;-2.478;6816.565;1.377;-3.855;8149933.818;7322.185;0.001;-4.373;9850533.511
1721.000;-72.489;4255104.108;8881152.121;-4636.517;-2998.187;-1246.868;6411185.750;0.462;1.165;0.477;-2.478;6818.565;1.378;-3.856;8149933.818;7322.185;0.001;-4.374;9848148.488
1722.000;-77.126;4252105.033;8879903.400;-4636.486;-2999.962;-1250.575;6411185.750;0.462;1.165;0.477;-2.478;6820.565;1.378;-3.856;8149933.818;7322.185;0.001;-4.375;9845762.031
1723.000;-81.762;4249104.183;8878650.970;-4636.453;-3001.738;-1254.285;6411185.750;0.462;1.165;0.477;-2.478;6822.565;1.379;-3.857;8149933.818;7322.185;0.001;-4.376;9843374.140
1724.000;-86.399;4246101.557;8877394.830;-4636.418;-3003.514;-1257.996;6411185.750;0.462;1.165;0.477;-2.478;6824.566;1.379;-3.857;8149933.818;7322.185;0.001;-4.377;9840984.814
1725.000;-91.035;4243097.154;8876134.976;-4636.381;-3005.290;-1261.710;6411185.750;0.462;1.165;0.477;-2.478;6826.566;1.380;-3.858;8149933.818;7322.185;0.001;-4.378;9838594.054
1726.000;-95.671;4240090.976;8874871.408;-4636.342;-3007.066;-1265.427;6411185.750;0.462;1.165;0.477;-2.478;6828.567;1.380;-3.858;8149933.818;7322.185;0.001;-4.379;9836201.859
1727.000;-100.308;4237083.023;8873604.123;-4636.300;-3008.842;-1269.145;6411185.750;0.462;1.165;0.477;-2.478;6830.568;1.381;-3.859;8149933.818;7322.185;0.001;-4.379;9833808.229
1728.000;-104.944;4234073.293;8872333.118;-4636.257;-3010.618;-1272.865;6411185.750;0.462;1.165;0.477;-2.478;6832.570;1.381;-3.860;8149933.818;7322.185;0.001;-4.380;9831413.166
1729.000;-109.580;4231061.787;8871058.391;-4636.212;-3012.394;-1276.588;6411185.750;0.462;1.165;0.477;-2.478;6834.571;1.382;-3.860;8149933.818;7322.185;0.001;-4.381;9829016.667
1730.000;-114.216;4228048.505;8869779.941;-4636.165;-3014.170;-1280.313;6411185.750;0.462;1.165;0.477;-2.478;6836.573;1.383;-3.861;8149933.818;7322.185;0.001;-4.382;9826618.734
1731.000;-118.853;4225033.446;8868497.764;-4636.116;-3015.946;-1284.040;6411185.750;0.462;1.165;0.477;-2.478;6838.575;1.383;-3.861;8149933.818;7322.185;0.001;-4.383;9824219.365
1732.000;-123.489;4222016.612;8867211.860;-4636.066;-3017.722;-1287.769;6411185.750;0.462;1.165;0.477;-2.478;6840.577;1.384;-3.862;8149933.818;7322.185;0.001;-4.384;9821818.563
1733.000;-128.125;4218998.002;8865922.225;-4636.013;-3019.499;-1291.501;6411185.750;0.462;1.165;0.477;-2.478;6842.579;1.384;-3.862;8149933.818;7322.185;0.001;-4.385;9819416.325
1734.000;-132.761;4215977.615;8864628.857;-4635.958;-3021.275;-1295.234;6411185.750;0.462;1.165;0.477;-2.478;6844.582;1.385;-3.863;8149933.818;7322.185;0.001;-4.385;9817012.652
1735.000;-137.397;4212955.452;8863331.755;-4635.901;-3023.051;-1298.970;6411185.750;0.462;1.165;0.477;-2.478;6846.585;1.385;-3.863;8149933.818;7322.185;0.001;-4.386;9814607.545
1736.000;-142.032;4209931.513;8862030.916;-4635.842;-3024.827;-1302.708;6411185.750;0.462;1.165;0.477;-2.478;6848.588;1.386;-3.864;8149933.818;7322.185;0.001;-4.387;9812201.002
1737.000;-146.668;4206905.797;8860726.337;-4635.781;-3026.604;-1306.449;6411185.750;0.462;1.165;0.477;-2.478;6850.591;1.386;-3.864;8149933.818;7322.185;0.001;-4.388;9809793.025
1738.000;-151.304;4203878.306;8859418.018;-4635.718;-3028.380;-1310.191;6411185.750;0.462;1.165;0.477;-2.478;6852.594;1.387;-3.865;8149933.818;7322.185;0.001;-4.389;9807383.613
1739.000;-155.940;4200849.037;8858105.954;-4635.653;-3030.156;-1313.936;6411185.750;0.462;1.165;0.477;-2.478;6854.598;1.387;-3.865;8149933.818;7322.185;0.001;-4.390;9804972.765
1740.000;-160.575;4197817.993;8856790.145;-4635.586;-3031.933;-1317.683;6411185.750;0.462;1.165;0.477;-2.478;6856.602;1.388;-3.866;8149933.818;7322.185;0.001;-4.391;9802560.482
1741.000;-165.211;4194785.172;8855470.588;-4635.517;-3033.709;-1321.432;6411185.750;0.462;1.165;0.477;-2.478;6858.606;1.388;-3.866;8149933.818;7322.185;0.001;-4.391;9800146.765
1742.000;-169.846;4191750.574;8854147.281;-4635.446;-3035.486;-1325.183;6411185.750;0.462;1.165;0.477;-2.478;6860.610;1.389;-3.867;8149933.818;7322.185;0.001;-4.392;9797731.612
1743.000;-174.482;4188714.201;8852820.221;-4635.373;-3037.262;-1328.937;6411185.750;0.462;1.165;0.477;-2.478;6862.615;1.389;-3.867;8149933.818;7322.185;0.001;-4.393;9795315.023
1744.000;-179.117;4185676.050;8851489.407;-4635.298;-3039.039;-1332.692;6411185.750;0.462;1.165;0.477;-2.478;6864.619;1.390;-3.868;8149933.818;7322.185;0.001;-4.394;9792897.000
1745.000;-183.752;4182636.123;8850154.836;-4635.221;-3040.815;-1336.450;6411185.750;0.462;1.165;0.477;-2.478;6866.624;1.390;-3.868;8149933.818;7322.185;0.001;-4.395;9790477.541
1746.000;-188.388;4179594.420;8848816.506;-4635.142;-3042.592;-1340.211;6411185.750;0.462;1.165;0.477;-2.478;6868.629;1.391;-3.869;8149933.818;7322.185;0.001;-4.396;9788056.647
1747.000;-193.023;4176550.940;8847474.414;-4635.061;-3044.368;-1343.973;6411185.750;0.462;1.165;0.477;-2.478;6870.635;1.391;-3.869;8149933.818;7322.185;0.001;-4.397;9785634.317
1748.000;-197.658;4173505.683;8846128.559;-4634.978;-3046.145;-1347.738;6411185.750;0.462;1.165;0.477;-2.478;6872.640;1.392;-3.870;8149933.818;7322.185;0.001;-4.397;9783210.553
1749.000;-202.293;4170458.650;8844778.938;-4634.893;-3047.922;-1351.504;6411185.750;0.462;1.165;0.477;-2.478;6874.646;1.393;-3.871;8149933.818;7322.185;0.001;-4.398;9780785.352
1750.000;-206.927;4167409.840;8843425.550;-4634.805;-3049.698;-1355.273;6411185.750;0.462;1.165;0.477;-2.478;6876.652;1.393;-3.871;8149933.818;7322.185;0.001;-4.399;9778358.716
1751.000;-211.562;4164359.253;8842068.391;-4634.716;-3051.475;-1359.045;6411185.750;0.462;1.165;0.477;-2.478;6878.658;1.394;-3.872;8149933.818;7322.185;0.001;-4.400;9775930.645
1752.000;-216.197;4161306.890;8840707.459;-4634.625;-3053.252;-1362.818;6411185.750;0.462;1.165;0.477;-2.478;6880.665;1.394;-3.872;8149933.818;7322.185;0.001;-4.401;9773501.138
1753.000;-220.831;4158252.750;8839342.753;-4634.532;-3055.028;-1366.594;6411185.750;0.462;1.165;0.477;-2.478;6882.671;1.395;-3.873;8149933.818;7322.185;0.001;-4.402;9771070.196
1754.000;-225.466;4155196.833;8837974.270;-4634.436;-3056.805;-1370.372;6411185.750;0.462;1.165;0.477;-2.478;6884.678;1.395;-3.873;8149933.818;7322.185;0.001;-4.403;9768637.818
1755.000;-230.100;4152139.139;8836602.008;-4634.339;-3058.582;-1374.152;6411185.750;0.462;1.165;0.477;-2.478;6886.685;1.396;-3.874;8149933.818;7322.185;0.001;-4.404;9766204.004
1756.000;-234.735;4149079.669;8835225.965;-4634.239;-3060.359;-1377.935;6411185.750;0.462;1.165;0.477;-2.478;6888.692;1.396;-3.874;8149933.818;7322.185;0.001;-4.404;9763768.754
1757.000;-239.369;4146018.422;8833846.138;-4634.138;-3062.136;-1381.720;6411185.750;0.462;1.165;0.477;-2.478;6890.700;1.397;-3.875;8149933.818;7322.185;0.001;-4.405;9761332.069
1758.000;-244.003;4142955.398;8832462.525;-4634.034;-3063.912;-1385.506;6411185.750;0.462;1.165;0.477;-2.478;6892.707;1.397;-3.875;8149933.818;7322.185;0.001;-4.406;9758893.948
1759.000;-248.637;4139890.597;8831075.124;-4633.928;-3065.689;-1389.296;6411185.750;0.462;1.165;0.477;-2.478;6894.715;1.398;-3.876;8149933.818;7322.185;0.001;-4.407;9756454.392
1760.000;-253.271;4136824.019;8829683.933;-4633.821;-3067.466;-1393.087;6411185.750;0.462;1.165;0.477;-2.478;6896.723;1.398;-3.876;8149933.818;7322.185;0.001;-4.408;9754013.399
1761.000;-257.905;4133755.665;8828288.949;-4633.711;-3069.243;-1396.881;6411185.750;0.462;1.165;0.477;-2.478;6898.732;1.399;-3.877;8149933.818;7322.185;0.001;-4.409;9751570.971
1762.000;-262.538;4130685.533;8826890.171;-4633.599;-3071.020;-1400.677;6411185.750;0.462;1.165;0.477;-2.478;6900.740;1.399;-3.877;8149933.818;7322.185;0.001;-4.410;9749127.107
1763.000;-267.172;4127613.625;8825487.595;-4633.485;-3072.797;-1404.475;6411185.750;0.462;1.165;0.477;-2.478;6902.749;1.400;-3.878;8149933.818;7322.185;0.001;-4.410;9746681.807
1764.000;-271.805;4124539.939;8824081.220;-4633.369;-3074.574;-1408.276;6411185.750;0.462;1.165;0.477;-2.478;6904.758;1.400;-3.879;8149933.818;7322.185;0.001;-4.411;9744235.071
1765.000;-276.438;4121464.477;8822671.043;-4633.251;-3076.351;-1412.078;6411185.750;0.462;1.165;0.477;-2.478;6906.767;1.401;-3.879;8149933.818;7322.185;0.001;-4.412;9741786.899
1766.000;-281.072;4118387.238;8821257.062;-4633.131;-3078.128;-1415.883;6411185.750;0.462;1.165;0.477;-2.478;6908.777;1.402;-3.880;8149933.818;7322.185;0.001;-4.413;9739337.291
1767.000;-285.705;4115308.222;8819839.276;-4633.008;-3079.905;-1419.691;6411185.750;0.462;1.165;0.477;-2.478;6910.786;1.402;-3.880;8149933.818;7322.185;0.001;-4.414;9736886.247
1768.000;-290.338;4112227.429;8818417.681;-4632.884;-3081.682;-1423.500;6411185.750;0.462;1.165;0.477;-2.478;6912.796;1.403;-3.881;8149933.818;7322.185;0.001;-4.415;9734433.767
1769.000;-294.970;4109144.859;8816992.275;-4632.757;-3083.459;-1427.312;6411185.750;0.462;1.165;0.477;-2.478;6914.806;1.403;-3.881;8149933.818;7322.185;0.001;-4.416;9731979.851
1770.000;-299.603;4106060.511;8815563.056;-4632.629;-3085.236;-1431.126;6411185.750;0.462;1.165;0.477;-2.478;6916.816;1.404;-3.882;8149933.818;7322.185;0.001;-4.416;9729524.499
1771.000;-304.236;4102974.387;8814130.022;-4632.498;-3087.013;-1434.942;6411185.750;0.462;1.165;0.477;-2.478;6918.827;1.404;-3.882;8149933.818;7322.185;0.001;-4.417;9727067.711
1772.000;-308.868;4099886.486;8812693.171;-4632.365;-3088.790;-1438.761;6411185.750;0.462;1.165;0.477;-2.478;6920.838;1.405;-3.883;8149933.818;7322.185;0.001;-4.418;9724609.486
1773.000;-313.500;4096796.808;8811252.500;-4632.230;-3090.567;-1442.582;6411185.750;0.462;1.165;0.477;-2.478;6922.848;1.405;-3.883;8149933.818;7322.185;0.001;-4.419;9722149.826
1774.000;-318.133;4093705.353;8809808.007;-4632.093;-3092.344;-1446.405;6411185.750;0.462;1.165;0.477;-2.478;6924.860;1.406;-3.884;8149933.818;7322.185;0.001;-4.420;9719688.729
1775.000;-322.765;4090612.120;8808359.690;-4631.954;-3094.121;-1450.230;6411185.750;0.462;1.165;0.477;-2.478;6926.871;1.406;-3.884;8149933.818;7322.185;0.001;-4.421;9717226.196
1776.000;-327.397;4087517.111;8806907.546;-4631.813;-3095.898;-1454.058;6411185.750;0.462;1.165;0.477;-2.478;6928.882;1.407;-3.885;8149933.818;7322.185;0.001;-4.422;9714762.227
1777.000;-332.028;4084420.324;8805451.573;-4631.669;-3097.675;-1457.888;6411185.750;0.462;1.165;0.477;-2.478;6930.894;1.407;-3.885;8149933.818;7322.185;0.001;-4.423;9712296.822
1778.000;-336.660;4081321.761;8803991.769;-4631.524;-3099.452;-1461.720;6411185.750;0.462;1.165;0.477;-2.478;6932.906;1.408;-3.886;8149933.818;7322.185;0.001;-4.423;9709829.981
1779.000;-341.291;4078221.420;8802528.132;-4631.376;-3101.229;-1465.555;6411185.750;0.462;1.165;0.477;-2.478;6934.919;1.408;-3.887;8149933.818;7322.185;0.001;-4.424;9707361.703
1780.000;-345.923;4075119.303;8801060.659;-4631.226;-3103.006;-1469.392;6411185.750;0.462;1.165;0.477;-2.478;6936.931;1.409;-3.887;8149933.818;7322.185;0.001;-4.425;9704891.988
1781.000;-350.554;4072015.408;8799589.348;-4631.074;-3104.783;-1473.231;6411185.750;0.462;1.165;0.477;-2.478;6938.944;1.410;-3.888;8149933.818;7322.185;0.001;-4.426;9702420.838
1782.000;-355.185;4068909.736;8798114.197;-4630.920;-3106.560;-1477.072;6411185.750;0.462;1.165;0.477;-2.478;6940.957;1.410;-3.888;8149933.818;7322.185;0.001;-4.427;9699948.251
1783.000;-359.816;4065802.287;8796635.203;-4630.764;-3108.337;-1480.916;6411185.750;0.462;1.165;0.477;-2.478;6942.970;1.411;-3.889;8149933.818;7322.185;0.001;-4.428;9697474.228
1784.000;-364.446;4062693.061;8795152.364;-4630.606;-3110.115;-1484.762;6411185.750;0.462;1.165;0.477;-2.478;6944.983;1.411;-3.889;8149933.818;7322.185;0.001;-4.429;9694998.768
1785.000;-369.077;4059582.058;8793665.679;-4630.445;-3111.892;-1488.610;6411185.750;0.462;1.165;0.477;-2.478;6946.996;1.412;-3.890;8149933.818;7322.185;0.001;-4.430;9692521.872
1786.000;-373.707;4056469.278;8792175.143;-4630.283;-3113.669;-1492.461;6411185.750;0.462;1.165;0.477;-2.478;6949.010;1.412;-3.890;8149933.818;7322.185;0.001;-4.430;9690043.540
1787.000;-378.337;4053354.720;8790680.756;-4630.118;-3115.446;-1496.314;6411185.750;0.462;1.165;0.477;-2.478;6951.024;1.413;-3.891;8149933.818;7322.185;0.001;-4.431;9687563.771
1788.000;-382.967;4050238.386;8789182.515;-4629.951;-3117.223;-1500.169;6411185.750;0.462;1.165;0.477;-2.478;6953.038;1.413;-3.891;8149933.818;7322.185;0.001;-4.432;9685082.566
1789.000;-387.597;4047120.274;8787680.418;-4629.782;-3119.000;-1504.026;6411185.750;0.462;1.165;0.477;-2.478;6955.053;1.414;-3.892;8149933.818;7322.185;0.001;-4.433;9682599.924
1790.000;-392.227;4044000.386;8786174.462;-4629.611;-3120.777;-1507.886;6411185.750;0.462;1.165;0.477;-2.478;6957.068;1.414;-3.892;8149933.818;7322.185;0.001;-4.434;9680115.846
1791.000;-396.856;4040878.720;8784664.644;-4629.437;-3122.554;-1511.748;6411185.750;0.462;1.165;0.477;-2.478;6959.082;1.415;-3.893;8149933.818;7322.185;0.001;-4.435;9677630.331
1792.000;-401.486;4037755.277;8783150.964;-4629.262;-3124.331;-1515.613;6411185.750;0.462;1.165;0.477;-2.478;6961.098;1.415;-3.894;8149933.818;7322.185;0.001;-4.436;9675143.380
1793.000;-406.115;4034630.057;8781633.418;-4629.084;-3126.108;-1519.480;6411185.750;0.462;1.165;0.477;-2.478;6963.113;1.416;-3.894;8149933.818;7322.185;0.001;-4.436;9672654.992
1794.000;-410.744;4031503.060;8780112.004;-4628.904;-3127.886;-1523.349;6411185.750;0.462;1.165;0.477;-2.478;6965.128;1.417;-3.895;8149933.818;7322.185;0.001;-4.437;9670165.168
1795.000;-415.373;4028374.286;8778586.720;-4628.722;-3129.663;-1527.220;6411185.750;0.462;1.165;0.477;-2.478;6967.144;1.417;-3.895;8149933.818;7322.185;0.001;-4.438;9667673.907
1796.000;-420.001;4025243.735;8777057.563;-4628.537;-3131.440;-1531.094;6411185.750;0.462;1.165;0.477;-2.478;6969.160;1.418;-3.896;8149933.818;7322.185;0.001;-4.439;9665181.209
1797.000;-424.630;4022111.407;8775524.531;-4628.351;-3133.217;-1534.970;6411185.750;0.462;1.165;0.477;-2.478;6971.176;1.418;-3.896;8149933.818;7322.185;0.001;-4.440;9662687.075
1798.000;-429.258;4018977.302;8773987.622;-4628.162;-3134.994;-1538.848;6411185.750;0.462;1.165;0.477;-2.478;6973.193;1.419;-3.897;8149933.818;7322.185;0.001;-4.441;9660191.505
1799.000;-433.886;4015841.419;8772446.834;-4627.971;-3136.771;-1542.729;6411185.750;0.462;1.165;0.477;-2.478;6975.209;1.419;-3.897;8149933.818;7322.185;0.001;-4.442;9657694.498
1800.000;-438.514;4012703.760;8770902.163;-4627.778;-3138.548;-1546.612;6411185.750;0.462;1.165;0.477;-2.478;6977.226;1.420;-3.898;8149933.818;7322.185;0.001;-4.443;9655196.054
1801.000;-443.142;4009564.324;8769353.609;-4627.583;-3140.325;-1550.497;6411185.750;0.462;1.165;0.477;-2.478;6979.243;1.420;-3.898;8149933.818;7322.185;0.001;-4.443;9652696.174
1802.000;-447.769;4006423.110;8767801.168;-4627.385;-3142.102;-1554.385;6411185.750;0.462;1.165;0.477;-2.478;6981.261;1.421;-3.899;8149933.818;7322.185;0.001;-4.444;9650194.857
1803.000;-452.397;4003280.120;8766244.838;-4627.186;-3143.879;-1558.275;6411185.750;0.462;1.165;0.477;-2.478;6983.278;1.421;-3.899;8149933.818;7322.185;0.001;-4.445;9647692.103
1804.000;-457.024;4000135.353;8764684.616;-4626.984;-3145.656;-1562.168;6411185.750;0.462;1.165;0.477;-2.478;6985.296;1.422;-3.900;8149933.818;7322.185;0.001;-4.446;9645187.913
1805.000;-461.651;3996988.808;8763120.502;-4626.780;-3147.433;-1566.062;6411185.750;0.462;1.165;0.477;-2.478;6987.314;1.423;-3.901;8149933.818;7322.185;0.001;-4.447;9642682.286
1806.000;-466.277;3993840.487;8761552.491;-4626.573;-3149.210;-1569.959;6411185.750;0.462;1.165;0.477;-2.478;6989.332;1.423;-3.901;8149933.818;7322.185;0.001;-4.448;9640175.222
1807.000;-470.904;3990690.389;8759980.582;-4626.365;-3150.987;-1573.859;6411185.750;0.462;1.165;0.477;-2.478;6991.351;1.424;-3.902;8149933.818;7322.185;0.001;-4.449;9637666.722
1808.000;-475.530;3987538.513;8758404.773;-4626.154;-3152.764;-1577.760;6411185.750;0.462;1.165;0.477;-2.478;6993.369;1.424;-3.902;8149933.818;7322.185;0.001;-4.450;9635156.785
1809.000;-480.156;3984384.861;8756825.061;-4625.941;-3154.541;-1581.665;6411185.750;0.462;1.165;0.477;-2.478;6995.388;1.425;-3.903;8149933.818;7322.185;0.001;-4.450;9632645.411
1810.000;-484.782;3981229.432;8755241.443;-4625.726;-3156.318;-1585.571;6411185.750;0.462;1.165;0.477;-2.478;6997.407;1.425;-3.903;8149933.818;7322.185;0.001;-4.451;9630132.601
1811.000;-489.407;3978072.226;8753653.918;-4625.508;-3158.094;-1589.480;6411185.750;0.462;1.165;0.477;-2.478;6999.427;1.426;-3.904;8149933.818;7322.185;0.001;-4.452;9627618.354
1812.000;-494.033;3974913.243;8752062.483;-4625.288;-3159.871;-1593.391;6411185.750;0.462;1.165;0.477;-2.478;7001.446;1.426;-3.904;8149933.818;7322.185;0.001;-4.453;9625102.671
1813.000;-498.658;3971752.484;8750467.135;-4625.066;-3161.648;-1597.304;6411185.750;0.462;1.165;0.477;-2.478;7003.466;1.427;-3.905;8149933.818;7322.185;0.001;-4.454;9622585.551
1814.000;-503.283;3968589.947;8748867.873;-4624.842;-3163.425;-1601.220;6411185.750;0.462;1.165;0.477;-2.478;7005.486;1.427;-3.905;8149933.818;7322.185;0.001;-4.455;9620066.994
1815.000;-507.908;3965425.634;8747264.694;-4624.616;-3165.202;-1605.138;6411185.750;0.462;1.165;0.477;-2.478;7007.506;1.428;-3.906;8149933.818;7322.185;0.001;-4.456;9617547.000
1816.000;-512.532;3962259.544;8745657.596;-4624.387;-3166.979;-1609.059;6411185.750;0.462;1.165;0.477;-2.478;7009.527;1.429;-3.907;8149933.818;7322.185;0.001;-4.457;9615025.570
1817.000;-517.156;3959091.677;8744046.575;-4624.156;-3168.755;-1612.982;6411185.750;0.462;1.165;0.477;-2.478;7011.548;1.429;-3.907;8149933.818;7322.185;0.001;-4.457;9612502.703
1818.000;-521.780;3955922.033;8742431.631;-4623.923;-3170.532;-1616.907;6411185.750;0.462;1.165;0.477;-2.478;7013.569;1.430;-3.908;8149933.818;7322.185;0.001;-4.458;9609978.399
1819.000;-526.404;3952750.613;8740812.760;-4623.687;-3172.309;-1620.835;6411185.750;0.462;1.165;0.477;-2.478;7015.590;1.430;-3.908;8149933.818;7322.185;0.001;-4.459;9607452.659
1820.000;-531.028;3949577.416;8739189.960;-4623.450;-3174.085;-1624.765;6411185.750;0.462;1.165;0.477;-2.478;7017.611;1.431;-3.909;8149933.818;7322.185;0.001;-4.460;9604925.482
1821.000;-535.651;3946402.442;8737563.229;-4623.210;-3175.862;-1628.698;6411185.750;0.462;1.165;0.477;-2.478;7019.633;1.431;-3.909;8149933.818;7322.185;0.001;-4.461;9602396.868
1822.000;-540.274;3943225.692;8735932.564;-4622.967;-3177.639;-1632.632;6411185.750;0.462;1.165;0.477;-2.478;7021.655;1.432;-3.910;8149933.818;7322.185;0.001;-4.462;9599866.818
1823.000;-544.897;3940047.165;8734297.963;-4622.723;-3179.415;-1636.569;6411185.750;0.462;1.165;0.477;-2.478;7023.677;1.432;-3.910;8149933.818;7322.185;0.001;-4.463;9597335.331
1824.000;-549.520;3936866.861;8732659.424;-4622.476;-3181.192;-1640.509;6411185.750;0.462;1.165;0.477;-2.478;7025.699;1.433;-3.911;8149933.818;7322.185;0.001;-4.464;9594802.407
1825.000;-554.142;3933684.781;8731016.944;-4622.227;-3182.968;-1644.451;6411185.750;0.462;1.165;0.477;-2.478;7027.722;1.433;-3.911;8149933.818;7322.185;0.001;-4.464;9592268.047
1826.000;-558.764;3930500.924;8729370.521;-4621.975;-3184.745;-1648.395;6411185.750;0.462;1.165;0.477;-2.478;7029.744;1.434;-3.912;8149933.818;7322.185;0.001;-4.465;9589732.250
1827.000;-563.386;3927315.291;8727720.153;-4621.722;-3186.522;-1652.342;6411185.750;0.462;1.165;0.477;-2.478;7031.767;1.435;-3.913;8149933.818;7322.185;0.001;-4.466;9587195.016
1828.000;-568.008;3924127.881;8726065.837;-4621.466;-3188.298;-1656.291;6411185.750;0.462;1.165;0.477;-2.478;7033.791;1.435;-3.913;8149933.818;7322.185;0.001;-4.467;9584656.346
1829.000;-572.629;3920938.695;8724407.570;-4621.207;-3190.074;-1660.243;6411185.750;0.462;1.165;0.477;-2.478;7035.814;1.436;-3.914;8149933.818;7322.185;0.001;-4.468;9582116.239
1830.000;-577.250;3917747.732;8722745.351;-4620.947;-3191.851;-1664.197;6411185.750;0.462;1.165;0.477;-2.478;7037.838;1.436;-3.914;8149933.818;7322.185;0.001;-4.469;9579574.696
1831.000;-581.871;3914554.993;8721079.176;-4620.684;-3193.627;-1668.153;6411185.750;0.462;1.165;0.477;-2.478;7039.862;1.437;-3.915;8149933.818;7322.185;0.001;-4.470;9577031.716
1832.000;-586.491;3911360.478;8719409.044;-4620.419;-3195.404;-1672.111;6411185.750;0.462;1.165;0.477;-2.478;7041.886;1.437;-3.915;8149933.818;7322.185;0.001;-4.471;9574487.299
1833.000;-591.112;3908164.186;8717734.952;-4620.151;-3197.180;-1676.073;6411185.750;0.462;1.165;0.477;-2.478;7043.910;1.438;-3.916;8149933.818;7322.185;0.001;-4.471;9571941.446
1834.000;-595.732;3904966.118;8716056.898;-4619.881;-3198.956;-1680.036;6411185.750;0.462;1.165;0.477;-2.478;7045.935;1.438;-3.916;8149933.818;7322.185;0.001;-4.472;9569394.156
1835.000;-600.351;3901766.274;8714374.880;-4619.609;-3200.732;-1684.002;6411185.750;0.462;1.165;0.477;-2.478;7047.960;1.439;-3.917;8149933.818;7322.185;0.001;-4.473;9566845.429
1836.000;-604.971;3898564.653;8712688.894;-4619.335;-3202.509;-1687.970;6411185.750;0.462;1.165;0.477;-2.478;7049.985;1.440;-3.918;8149933.818;7322.185;0.001;-4.474;9564295.266
1837.000;-609.590;3895361.257;8710998.939;-4619.058;-3204.285;-1691.941;6411185.750;0.462;1.165;0.477;-2.478;7052.010;1.440;-3.918;8149933.818;7322.185;0.001;-4.475;9561743.667
1838.000;-614.209;3892156.084;8709305.011;-4618.779;-3206.061;-1695.914;6411185.750;0.462;1.165;0.477;-2.478;7054.036;1.441;-3.919;8149933.818;7322.185;0.001;-4.476;9559190.630
1839.000;-618.828;3888949.135;8707607.110;-4618.497;-3207.837;-1699.889;6411185.750;0.462;1.165;0.477;-2.478;7056.061;1.441;-3.919;8149933.818;7322.185;0.001;-4.477;9556636.158
1840.000;-623.446;3885740.410;8705905.232;-4618.214;-3209.613;-1703.867;6411185.750;0.462;1.165;0.477;-2.478;7058.087;1.442;-3.920;8149933.818;7322.185;0.001;-4.478;9554080.249
1841.000;-628.064;3882529.909;8704199.374;-4617.928;-3211.389;-1707.848;6411185.750;0.462;1.165;0.477;-2.478;7060.114;1.442;-3.920;8149933.818;7322.185;0.001;-4.479;9551522.903
1842.000;-632.682;3879317.632;8702489.535;-4617.639;-3213.165;-1711.830;6411185.750;0.462;1.165;0.477;-2.478;7062.140;1.443;-3.921;8149933.818;7322.185;0.001;-4.479;9548964.121
1843.000;-637.299;3876103.579;8700775.713;-4617.348;-3214.941;-1715.816;6411185.750;0.462;1.165;0.477;-2.478;7064.167;1.443;-3.921;8149933.818;7322.185;0.001;-4.480;9546403.902
1844.000;-641.917;3872887.751;8699057.903;-4617.055;-3216.717;-1719.803;6411185.750;0.462;1.165;0.477;-2.478;7066.194;1.444;-3.922;8149933.818;7322.185;0.001;-4.481;9543842.247
1845.000;-646.533;3869670.146;8697336.105;-4616.760;-3218.493;-1723.793;6411185.750;0.462;1.165;0.477;-2.478;7068.221;1.444;-3.923;8149933.818;7322.185;0.001;-4.482;9541279.156
1846.000;-651.150;3866450.765;8695610.316;-4616.462;-3220.268;-1727.786;6411185.750;0.462;1.165;0.477;-2.478;7070.248;1.445;-3.923;8149933.818;7322.185;0.001;-4.483;9538714.628
1847.000;-655.766;3863229.609;8693880.533;-4616.161;-3222.044;-1731.781;6411185.750;0.462;1.165;0.477;-2.478;7072.276;1.446;-3.924;8149933.818;7322.185;0.001;-4.484;9536148.664
1848.000;-660.382;3860006.677;8692146.754;-4615.859;-3223.820;-1735.778;6411185.750;0.462;1.165;0.477;-2.478;7074.304;1.446;-3.924;8149933.818;7322.185;0.001;-4.485;9533581.263
1849.000;-664.998;3856781.970;8690408.977;-4615.554;-3225.595;-1739.778;6411185.750;0.462;1.165;0.477;-2.478;7076.332;1.447;-3.925;8149933.818;7322.185;0.001;-4.486;9531012.426
